engine,phase,noise,repeat,M,D_local,TE_forward,TE_reverse,CMI,valid
8,Early,0.1,0,0.03704673109709722,2.8944120447996795,0.00588884710308113,0.02466167721550505,0.0,True
8,Early,0.1,1,0.08464786259123525,2.9986094936024807,0.09976381760177988,0.0,0.0,True
8,Early,0.1,2,0.029964480638099644,3.1420748595466503,0.0,0.0,0.0,True
8,Early,0.1,3,0.03307252466517818,2.966341741980856,0.024843372615101167,0.0,0.0,True
8,Early,0.1,4,0.07250130902881091,2.9832982480646786,0.08574324777339548,0.007603604419401222,0.0,True
8,Early,0.2,0,0.10077879216541596,3.2386230842217456,0.0,0.0,0.0,True
8,Early,0.2,1,0.038000470191808855,3.198353494359071,0.012325969656229674,0.0708171803368769,0.0,True
8,Early,0.2,2,0.037695635464759736,3.0703300176290296,0.0,0.0,0.0,True
8,Early,0.2,3,0.0500659768604681,3.280041226965585,0.12739767955222803,0.0,0.0,True
8,Early,0.2,4,0.03857232108249686,3.1457709775155958,0.12148062070663146,0.050864001571301554,0.0,True
8,Late,0.0,0,0.12628743702594525,3.37155078615626,0.0,0.005712811587816891,0.0,True
8,Late,0.05,0,0.12211420877008106,3.319829227502709,0.11373206206111641,0.0,0.029057984261040115,True
8,Late,0.05,1,0.12370505737264059,3.34993451519561,0.02528565616223366,0.0,0.0,True
8,Late,0.05,2,0.10811280833245984,3.2927103619361247,0.0,0.0,0.0,True
8,Late,0.05,3,0.07733425472978883,3.3711627101947537,0.0,0.0,0.0,True
8,Late,0.05,4,0.13232341898442623,3.3295741517733597,0.0,0.0,0.030566612853083708,True
8,Late,0.1,0,0.12628982188211646,3.5097553004100783,0.013944446799514232,0.0024675379944252285,0.0,True
8,Late,0.1,1,0.039795165144184796,3.504100840965299,0.030441074703100757,0.0,0.0,True
8,Late,0.1,2,0.11214567236105566,3.3868830935769925,0.0,0.0,0.0,True
8,Late,0.1,3,0.08087791646471798,3.345062850702505,0.0070659838140723075,0.0,0.0,True
8,Late,0.1,4,0.10534272803359901,3.2984309122708364,0.05913155532222625,0.009231529525278948,0.024166294033859614,True
8,Late,0.2,0,0.08868615526154278,3.25043737217494,0.0,0.0,0.0,True
8,Late,0.2,1,0.1459057898540559,3.387036162356708,0.0,0.0,0.012790787516787194,True
8,Late,0.2,2,0.06310876538125276,3.1851390666691435,0.0,0.0,0.0,True
8,Late,0.2,3,0.08042888711630658,3.4466670614460106,0.0,0.0,0.0,True
8,Late,0.2,4,0.05498404629533926,3.2602185502892813,0.0,0.013253500912289162,0.07540587044565372,True
9,Early,0.0,0,0.08089018972944961,3.5053053562585386,0.17617583345858057,0.0,0.0,True
9,Early,0.05,0,0.05919271327815201,3.450866229984462,0.19151506024560927,0.019419009996094694,0.03405499231067033,True
9,Early,0.05,1,0.11260292414883555,3.498547153784557,0.16693667833274395,0.0,0.0,True
9,Early,0.05,2,0.04099511200943562,3.454973416457345,0.2509080082449029,0.0,0.0,True
9,Early,0.05,3,0.11142570367611526,3.4543344671589806,0.16557027546819691,0.0,0.0,True
9,Early,0.05,4,0.09984033689672156,3.6044949525196364,0.24284661569090504,0.0,0.0,True
9,Early,0.1,0,0.0819638380514327,3.3448103147373636,0.11933328733225368,0.0,0.0,True
9,Early,0.1,1,0.05584375871291858,3.698491752826897,0.13186280033926767,0.0,0.0,True
9,Early,0.1,2,0.05207675074239004,3.6353982787788137,0.11827846459413704,0.0,0.0,True
9,Early,0.1,3,0.06567740685437418,3.4256750958158793,0.18811858205072163,0.0,0.0,True
9,Early,0.1,4,0.07417386283102223,3.461813095643803,0.12692161268375202,0.02746718221230493,0.0,True
9,Early,0.2,0,0.12737139616523363,3.3016607670605373,0.18878886532199646,0.0,0.0,True
9,Early,0.2,1,0.11841989688115229,3.4040512794188595,0.037240293401008095,0.0,0.0,True
9,Early,0.2,2,0.032536089671574064,3.4557951741741446,0.12186086484793712,0.0,0.02876627369927265,True
9,Early,0.2,3,0.019763286430050986,3.3480479918215806,0.09805398204341875,0.0,0.0,True
