Signal,m,tau,run,N_eff,M_mean,D_local,TE_fwd
ar1_05,4,5,72,985,0.22685715255307404,4.64136210323949,0.012548270257295435
ar1_05,4,5,73,985,0.3691716307602162,4.581176269795621,0.006307975606698157
ar1_05,4,5,74,985,0.29083935999929267,4.747080121827769,0.0018508172171021187
ar1_05,4,5,75,985,0.2446647972848135,4.692817246155644,0.021024641315181114
ar1_05,4,5,76,985,0.301390207240666,4.613590369067572,0.0
ar1_05,4,5,77,985,0.3862393109377473,4.468798417718923,0.030621837660596896
ar1_05,4,5,78,985,0.3517140292075709,4.513144022996017,0.0
ar1_05,4,5,79,985,0.2988934964510612,4.531069624209125,0.02381065145652661
ar1_05,4,5,80,985,0.232799283795865,4.587875530449306,0.0
ar1_05,4,5,81,985,0.2535912796492603,4.476188410699725,0.0
ar1_05,4,5,82,985,0.32821201815305656,4.513639230459692,0.005853027284477452
ar1_05,4,5,83,985,0.20449563063074727,4.5065893423542,0.012065762042514194
ar1_05,4,5,84,985,0.22351583355521853,4.568778976891317,0.019196737947480003
ar1_05,4,5,85,985,0.22664920156274704,4.481877515962206,0.008320294483933122
ar1_05,4,5,86,985,0.17069501306474244,4.539069162489394,0.044282324154221175
ar1_05,4,5,87,985,0.22161108185323197,4.555743931865143,0.003693405123707638
ar1_05,4,5,88,985,0.23079938910537212,4.6168008265160365,0.022042080795483532
ar1_05,4,5,89,985,0.2137674407060599,4.560531004894723,0.0
ar1_05,4,5,90,985,0.19307403722636085,4.47770862790671,0.0
ar1_05,4,5,91,985,0.19804633241164815,4.64996932884558,0.0
ar1_05,4,5,92,985,0.2919990742468457,4.54763465363257,0.03237667596698657
ar1_05,4,5,93,985,0.23655760144758542,4.623583491289656,0.0563813806034843
ar1_05,4,5,94,985,0.1936781093336606,4.536365942774452,0.0
ar1_05,4,5,95,985,0.26895910162459735,4.614927098554108,0.04054717872764657
ar1_05,4,5,96,985,0.26340674506796624,4.549817295750629,0.013113661828109358
ar1_05,4,5,97,985,0.2565768679657099,4.604871246717834,0.006600991709771353
ar1_05,4,5,98,985,0.29288164220476265,4.568558059653772,0.0
ar1_05,4,5,99,985,0.4003436597535366,4.648455670077693,0.02488849971882301
ar1_05,4,10,0,970,0.26907814603528024,4.662613219357613,0.02679406972021514
ar1_05,4,10,1,970,0.3281873770605568,4.6129143165914055,0.0032691298108953326
ar1_05,4,10,2,970,0.2016336835430641,4.6171290314512605,0.0
ar1_05,4,10,3,970,0.21203409031002085,4.558233258258436,0.03863819481933506
ar1_05,4,10,4,970,0.28319543391702684,4.434222170295497,0.03041361643629914
ar1_05,4,10,5,970,0.25341920160120424,4.585547987637068,0.053955936026489404
ar1_05,4,10,6,970,0.211973923513316,4.620296490158278,0.04213832850658594
ar1_05,4,10,7,970,0.24617589624127856,4.664688762161753,0.0
ar1_05,4,10,8,970,0.19651952637571224,4.637388150232693,0.03356719133090813
ar1_05,4,10,9,970,0.24057425689358425,4.552657515628458,0.03919816057225267
ar1_05,4,10,10,970,0.30959726827757095,4.455807997679479,0.035138676677996195
ar1_05,4,10,11,970,0.22190850633646608,4.609418962221085,0.0
ar1_05,4,10,12,970,0.2529645035860204,4.653720693838744,0.008344098912865583
ar1_05,4,10,13,970,0.23989976114576805,4.535506865910973,0.001197739214481519
ar1_05,4,10,14,970,0.24403773881037427,4.654678646003073,0.0
ar1_05,4,10,15,970,0.17089286563117323,4.431013636763175,0.0
ar1_05,4,10,16,970,0.2229738307134852,4.501710540039882,0.0
ar1_05,4,10,17,970,0.19783481208765874,4.618890120455035,0.0050130642357246735
ar1_05,4,10,18,970,0.2656578017821536,4.58722949961482,0.0
ar1_05,4,10,19,970,0.21698249518440793,4.492523547484438,0.0
ar1_05,4,10,20,970,0.24956704866111323,4.594013382016305,0.016330722658404184
ar1_05,4,10,21,970,0.21845908964295546,4.579894153605897,0.0
ar1_05,4,10,22,970,0.15730371534983334,4.593699787506681,0.01781378287905211
ar1_05,4,10,23,970,0.17791731398887833,4.498742336372436,0.025851210702259042
ar1_05,4,10,24,970,0.24192292750964217,4.587075090662372,0.0
ar1_05,4,10,25,970,0.27764862498154486,4.526625824462348,0.006115825016510978
ar1_05,4,10,26,970,0.27899225810377004,4.61121655495216,0.028866818079812617
ar1_05,4,10,27,970,0.3068089084534318,4.626473821041764,0.0
ar1_05,4,10,28,970,0.1484053926449631,4.539169380037596,0.013023726992125173
ar1_05,4,10,29,970,0.19260106514423736,4.52214654626477,0.024659115462142278
ar1_05,4,10,30,970,0.2528341866695287,4.549881683253513,0.0
ar1_05,4,10,31,970,0.20457006853022186,4.64877645506823,0.026685596535018785
ar1_05,4,10,32,970,0.25986687024809196,4.478926459087139,0.0
ar1_05,4,10,33,970,0.36678506099793307,4.542546824174373,0.0
ar1_05,4,10,34,970,0.3056729261677473,4.563272649375268,0.0
ar1_05,4,10,35,970,0.31163387511135365,4.621364966224525,0.0
ar1_05,4,10,36,970,0.21098532273928505,4.564747672815243,0.0500742857426828
ar1_05,4,10,37,970,0.23402299304274088,4.472505141888168,0.0
ar1_05,4,10,38,970,0.25548598054502136,4.640899726389914,0.0033812427942034873
ar1_05,4,10,39,970,0.19153721995976447,4.511208362486642,0.003978423275542209
ar1_05,4,10,40,970,0.17207260004361125,4.588942021289893,0.0
ar1_05,4,10,41,970,0.17408349913788523,4.578727714559743,0.0
ar1_05,4,10,42,970,0.2507722173596063,4.5035786092773336,0.0
ar1_05,4,10,43,970,0.17560547170183938,4.59843179521054,0.031544066176758534
ar1_05,4,10,44,970,0.3450258216922899,4.610327460121262,0.02689534431333085
ar1_05,4,10,45,970,0.2870667614405473,4.552911116633799,0.03087406144153393
ar1_05,4,10,46,970,0.35000105146758287,4.663475848009911,0.0
ar1_05,4,10,47,970,0.1656724294292431,4.466181742603162,0.007238692787574941
ar1_05,4,10,48,970,0.3813443391945208,4.535410187557446,0.015760615923009258
ar1_05,4,10,49,970,0.3395009408889811,4.563411646350969,0.010488655742880049
ar1_05,4,10,50,970,0.1773905751438516,4.418152781063076,0.0
ar1_05,4,10,51,970,0.27041883902158403,4.580277150312716,0.0
ar1_05,4,10,52,970,0.21606950490471188,4.543795411524431,0.0
ar1_05,4,10,53,970,0.3212763693398859,4.747321352314269,0.012001116409660284
ar1_05,4,10,54,970,0.21489369804712943,4.583692506731679,0.0
ar1_05,4,10,55,970,0.3162984331430785,4.568653851066573,0.0
ar1_05,4,10,56,970,0.2892471221250643,4.56834455422089,0.0
ar1_05,4,10,57,970,0.20571636490682543,4.6402612002204755,0.04299601622393201
ar1_05,4,10,58,970,0.27895139916077927,4.638176639353962,0.06648282112693771
ar1_05,4,10,59,970,0.23263240522165507,4.485703275779316,0.0
ar1_05,4,10,60,970,0.23343821336755077,4.532764003083593,0.015264589893419611
ar1_05,4,10,61,970,0.20468940188250695,4.635195444033461,0.0
ar1_05,4,10,62,970,0.18454256786265333,4.52379433827138,0.007736484481371875
ar1_05,4,10,63,970,0.21452574889998033,4.577843743616662,0.0119869252452256
ar1_05,4,10,64,970,0.17392863066929287,4.629485659173954,0.0
ar1_05,4,10,65,970,0.23558040049594364,4.603062000622399,0.02591792609365129
ar1_05,4,10,66,970,0.21633834130175789,4.541286355928967,0.033109730681812444
ar1_05,4,10,67,970,0.2941618850909222,4.499583804705798,0.009321064520641631
ar1_05,4,10,68,970,0.22450823218134364,4.668691387661262,0.0
ar1_05,4,10,69,970,0.20014855948010268,4.591572858305079,0.006935364044244441
ar1_05,4,10,70,970,0.23775755339712745,4.577379515725038,0.0
ar1_05,4,10,71,970,0.27750050919058644,4.506226218273922,0.0
ar1_05,4,10,72,970,0.23263750145444817,4.481961149282441,0.018118394088361356
ar1_05,4,10,73,970,0.37677576433491744,4.6057835958713955,0.004409688190033734
ar1_05,4,10,74,970,0.26413963580758004,4.6051941553056395,0.0011846528369749976
ar1_05,4,10,75,970,0.24097704349853366,4.51940213025812,0.011963549760787284
ar1_05,4,10,76,970,0.282644445967807,4.524423893411808,0.0
ar1_05,4,10,77,970,0.3705878039845709,4.510604292222619,0.032067681149133165
ar1_05,4,10,78,970,0.3449608017642829,4.609896713648521,0.0
ar1_05,4,10,79,970,0.29795286110452057,4.458561870584522,0.024438383730672086
ar1_05,4,10,80,970,0.22978590656150644,4.429474164581087,0.0
ar1_05,4,10,81,970,0.25357463124646173,4.5674027927646765,0.0
ar1_05,4,10,82,970,0.3281249914567228,4.452173154812264,0.012466825339740861
ar1_05,4,10,83,970,0.21457685266707482,4.488178264962394,0.015271607392878472
ar1_05,4,10,84,970,0.2285190210191015,4.617678448385155,0.020822564886604056
ar1_05,4,10,85,970,0.23909068496020858,4.559052977384963,0.009298148445902488
ar1_05,4,10,86,970,0.18897686380888246,4.505874517767211,0.044668455650061833
ar1_05,4,10,87,970,0.22925259618121618,4.596807295965481,0.0
ar1_05,4,10,88,970,0.2186931244851884,4.570844129465624,0.022972415607176
ar1_05,4,10,89,970,0.1997346246310201,4.5919161666283435,0.0
ar1_05,4,10,90,970,0.20598078873154524,4.672620763119927,0.0
ar1_05,4,10,91,970,0.20928878516991478,4.640270128054909,0.0
ar1_05,4,10,92,970,0.29093836322247313,4.449924494409992,0.034810729130619666
ar1_05,4,10,93,970,0.23729949464379807,4.689453815753007,0.04990940198524818
ar1_05,4,10,94,970,0.20176672085388514,4.599008941318875,0.0
ar1_05,4,10,95,970,0.2477176445190441,4.473255961048996,0.0378808690475676
ar1_05,4,10,96,970,0.24433035505654566,4.546636591054875,0.006414378930157838
ar1_05,4,10,97,970,0.2502743632568425,4.581705731635837,0.0
ar1_05,4,10,98,970,0.29807778951754393,4.625433687389266,0.0
ar1_05,4,10,99,970,0.3970454981460598,4.643890052700728,0.03662157020700674
ar1_05,5,1,0,996,0.2789586000205295,5.588734136802242,0.025903454401958736
ar1_05,5,1,1,996,0.32337249995113826,5.689426945061546,0.014731845911102326
ar1_05,5,1,2,996,0.21362381115651896,5.536710968864095,0.0
ar1_05,5,1,3,996,0.2016776926519599,5.463732231274939,0.03547955110415035
ar1_05,5,1,4,996,0.30073349707229546,5.489926394104278,0.025459457426792564
ar1_05,5,1,5,996,0.25481984938528335,5.5610055064627195,0.056233541686921296
ar1_05,5,1,6,996,0.21685310605395713,5.50088871394567,0.0266042453533073
ar1_05,5,1,7,996,0.24703747970839807,5.416180766981099,0.0
ar1_05,5,1,8,996,0.19318386715919367,5.565033975823311,0.034822181890790116
ar1_05,5,1,9,996,0.23822351387758367,5.563781154122794,0.036486413081809665
ar1_05,5,1,10,996,0.30025261712188733,5.594880815696854,0.030259070123006993
ar1_05,5,1,11,996,0.21240947095971396,5.6730267169627036,0.0
ar1_05,5,1,12,996,0.2517753985348401,5.540024373641219,0.0025246314720779317
ar1_05,5,1,13,996,0.25104425929980057,5.687723581350841,0.0
ar1_05,5,1,14,996,0.22614997746432586,5.580084107571331,0.0
ar1_05,5,1,15,996,0.17142031480054332,5.545359766952291,0.0
ar1_05,5,1,16,996,0.21896871997574063,5.405223527721137,0.0
ar1_05,5,1,17,996,0.20733378688780313,5.575706912613103,0.010914093876559061
ar1_05,5,1,18,996,0.2635505056772036,5.574034616746358,0.0
ar1_05,5,1,19,996,0.2141993615762141,5.405198324370753,0.0
ar1_05,5,1,20,996,0.26303517038899127,5.58227403771213,0.02405568436621852
ar1_05,5,1,21,996,0.21310127075645635,5.572263095512936,0.0
ar1_05,5,1,22,996,0.14253564425820286,5.434275898779624,0.02251727390307412
ar1_05,5,1,23,996,0.16822535570701724,5.543044404211235,0.01879792519760759
ar1_05,5,1,24,996,0.24319278642543374,5.578601783144544,0.0
ar1_05,5,1,25,996,0.25971010242920656,5.624496161404585,0.009232616264593485
ar1_05,5,1,26,996,0.25889892006763393,5.559726342122791,0.02962352381999178
ar1_05,5,1,27,996,0.29275227655794733,5.569127557347841,0.0
ar1_05,5,1,28,996,0.16031315480429686,5.613822195455077,0.013031833015912486
ar1_05,5,1,29,996,0.21117305533785125,5.65887198788786,0.02066921604455363
ar1_05,5,1,30,996,0.2403257619587107,5.519350216569656,0.0
ar1_05,5,1,31,996,0.20493028881222664,5.590403859039909,0.029938100674173018
ar1_05,5,1,32,996,0.24906957792864937,5.514355158839821,0.0
ar1_05,5,1,33,996,0.3684240932100611,5.6006715602781005,0.0
ar1_05,5,1,34,996,0.2721893693091495,5.374200472726543,0.0
ar1_05,5,1,35,996,0.32008733704280967,5.5714694762927355,0.0
ar1_05,5,1,36,996,0.20369394960777498,5.370574660374094,0.05661714117948469
ar1_05,5,1,37,996,0.23817037427113963,5.544966608025555,0.0
ar1_05,5,1,38,996,0.2651769633473222,5.5803307479256965,0.017686185168739765
ar1_05,5,1,39,996,0.19625364279276347,5.564074212492851,0.001353978944285572
ar1_05,5,1,40,996,0.17605815821856474,5.683862136722543,0.0
ar1_05,5,1,41,996,0.16821638578860387,5.449013942749214,0.0
ar1_05,5,1,42,996,0.25466592493190454,5.3929210202317845,0.0
ar1_05,5,1,43,996,0.17599117012689547,5.652946811103455,0.026041305240739554
ar1_05,5,1,44,996,0.32582543355422633,5.442980284223885,0.007901339891297265
ar1_05,5,1,45,996,0.27568802663534164,5.46188631835676,0.011666959019769774
ar1_05,5,1,46,996,0.34593152894243406,5.495041413448075,0.0
ar1_05,5,1,47,996,0.18431101692577023,5.4672584024352275,0.004460103409049232
ar1_05,5,1,48,996,0.36484446384399494,5.365546933236689,0.024386862073048743
ar1_05,5,1,49,996,0.3214119127717119,5.437730311527983,0.0
ar1_05,5,1,50,996,0.18367702454484558,5.4888305079306425,0.0
ar1_05,5,1,51,996,0.2870995749543379,5.527773980040823,0.0
ar1_05,5,1,52,996,0.2110046254689708,5.484468440939983,0.0007961714869528791
ar1_05,5,1,53,996,0.3348899351469541,5.593439824721263,0.01333245128744398
ar1_05,5,1,54,996,0.20855830700448585,5.582508413091791,0.0
ar1_05,5,1,55,996,0.2982267497629998,5.703733303845062,0.0
ar1_05,5,1,56,996,0.3135778990861038,5.604938331946612,0.0
ar1_05,5,1,57,996,0.1977257913863797,5.431720458285038,0.03279993848862883
ar1_05,5,1,58,996,0.3020315874373418,5.603549070896285,0.059586607923773904
ar1_05,5,1,59,996,0.2270837119903506,5.45397779131994,0.0
ar1_05,5,1,60,996,0.22131851675059266,5.6593065199386094,0.02089986973997293
ar1_05,5,1,61,996,0.21207626734377882,5.391877008978706,0.0
ar1_05,5,1,62,996,0.1718134289382105,5.582966340187074,0.012203923462017041
ar1_05,5,1,63,996,0.19568512357033363,5.707459985043828,0.013041138480422099
ar1_05,5,1,64,996,0.17311106446588376,5.5972294591045255,0.0016025641267987112
ar1_05,5,1,65,996,0.26345159296411946,5.477554319520168,0.026846820552122175
ar1_05,5,1,66,996,0.22925786980977936,5.521191007389681,0.0327063783709276
ar1_05,5,1,67,996,0.29185794068415394,5.514577203755277,0.015348445075679784
ar1_05,5,1,68,996,0.22738538688100451,5.607385160344478,0.0
ar1_05,5,1,69,996,0.18845359605894352,5.593091442846041,0.0
ar1_05,5,1,70,996,0.23831408052876757,5.520532747204097,0.0
ar1_05,5,1,71,996,0.2750129075946983,5.6410099984462105,0.0
ar1_05,5,1,72,996,0.22908755330702313,5.604249111526733,0.007262522689424955
ar1_05,5,1,73,996,0.36955742388777946,5.46171108083087,0.00474287900706738
ar1_05,5,1,74,996,0.2948281711973211,5.511804350980399,0.0018127750599847836
ar1_05,5,1,75,996,0.237803127828629,5.492505102315813,0.020014974431181276
ar1_05,5,1,76,996,0.3002297413208961,5.475353912479763,0.0
ar1_05,5,1,77,996,0.3653036543156851,5.6178900633777715,0.031597883044551356
ar1_05,5,1,78,996,0.32981759857241943,5.577942081241182,0.0
ar1_05,5,1,79,996,0.2961903556370791,5.607135196726507,0.03014079311515072
ar1_05,5,1,80,996,0.23235794564228485,5.556182234746251,0.0
ar1_05,5,1,81,996,0.25865095385529013,5.365258361157887,0.0
ar1_05,5,1,82,996,0.31805891098227956,5.578440276081883,0.006268766435006512
ar1_05,5,1,83,996,0.20543572287586187,5.618486875935732,0.01789714982429169
ar1_05,5,1,84,996,0.20467403024155484,5.531527142624121,0.016109371185171195
ar1_05,5,1,85,996,0.21043192808090438,5.543971601460216,0.01075009422760509
ar1_05,5,1,86,996,0.15623694094858376,5.580439519952617,0.04234922364006888
ar1_05,5,1,87,996,0.23720256563559783,5.734146429181297,0.007741856121842083
ar1_05,5,1,88,996,0.22258740700497004,5.539676321601189,0.015353633588242932
ar1_05,5,1,89,996,0.2169317584904702,5.607811412738213,0.0
ar1_05,5,1,90,996,0.18445313316083478,5.303722042472784,0.0
ar1_05,5,1,91,996,0.2029290267587287,5.568071013750091,0.0
ar1_05,5,1,92,996,0.2929679629620594,5.417405657350121,0.028321836814874768
ar1_05,5,1,93,996,0.23518030601190976,5.425932247784185,0.0539617648156594
ar1_05,5,1,94,996,0.19411331377533791,5.698032042004609,0.0
ar1_05,5,1,95,996,0.29557677198839905,5.730281894687292,0.032824186231671604
ar1_05,5,1,96,996,0.25510193970192674,5.729081556000977,0.00042978762796863634
ar1_05,5,1,97,996,0.26449686477785583,5.664745368463937,0.0051338344991602725
ar1_05,5,1,98,996,0.28198983210420714,5.499479655121567,0.0
ar1_05,5,1,99,996,0.39873777463678195,5.501309902665071,0.03077773094486469
ar1_05,5,5,0,980,0.27863394536322783,5.689512761288181,0.027735046162121968
ar1_05,5,5,1,980,0.31795542396075316,5.656986252851822,0.008902666165574669
ar1_05,5,5,2,980,0.2106105933207516,5.805713783227429,0.0
ar1_05,5,5,3,980,0.2059723586883715,5.7945005979763184,0.03962274208768335
ar1_05,5,5,4,980,0.2945141783890852,5.513341766984382,0.02554017006465692
ar1_05,5,5,5,980,0.25910692482279885,5.748765349997729,0.05593736311318587
ar1_05,5,5,6,980,0.2093726738645003,5.598050491748777,0.03325556775841765
ar1_05,5,5,7,980,0.2466034901146168,5.792650422065792,0.0
ar1_05,5,5,8,980,0.1956564364598119,5.772744895552697,0.038053701703187226
ar1_05,5,5,9,980,0.24453394925129412,5.437893881883755,0.0377106221926824
ar1_05,5,5,10,980,0.30492373115785476,5.4517080514605905,0.03057556567581532
ar1_05,5,5,11,980,0.21741524573065885,5.6066728111888535,0.0
ar1_05,5,5,12,980,0.24725145083417832,5.602080437858899,0.013518519503990856
ar1_05,5,5,13,980,0.23559210260165298,5.562815388420624,0.0
ar1_05,5,5,14,980,0.23435972665028615,5.659522538525615,0.0
ar1_05,5,5,15,980,0.17301231888350976,5.658587433737632,0.0
ar1_05,5,5,16,980,0.21744952476304924,5.5551061134462305,0.0
ar1_05,5,5,17,980,0.20116517494482178,5.5893564366130555,0.019938272574795857
ar1_05,5,5,18,980,0.2712166493449848,5.809651959163083,0.0
ar1_05,5,5,19,980,0.21079497849363893,5.536963894120413,0.0
ar1_05,5,5,20,980,0.24526014092731607,5.746792659215682,0.022056043160551653
ar1_05,5,5,21,980,0.21509875659678723,5.702454349649825,0.0
ar1_05,5,5,22,980,0.155246361221427,5.799178131031422,0.01833460227508965
ar1_05,5,5,23,980,0.17448982401588164,5.767643412523942,0.021439120796948874
ar1_05,5,5,24,980,0.24088171734143238,5.5061423055323875,0.0
ar1_05,5,5,25,980,0.2729592223291748,5.644019386062965,0.002490227432652592
ar1_05,5,5,26,980,0.2836004364807412,5.7375127070788166,0.028393707193717255
ar1_05,5,5,27,980,0.28769250400238455,5.538646233553754,0.0
ar1_05,5,5,28,980,0.1498674604758845,5.7621131126551575,0.018040965381788343
ar1_05,5,5,29,980,0.19850355010449583,5.676911414975224,0.026342262700253194
ar1_05,5,5,30,980,0.25775787733950395,5.66741833606231,0.0
ar1_05,5,5,31,980,0.1969841457238184,5.711322448266776,0.021254969689277647
ar1_05,5,5,32,980,0.25866686875448597,5.508280558138026,0.001594628940863707
ar1_05,5,5,33,980,0.3635595999338177,5.555867320379336,0.0
ar1_05,5,5,34,980,0.2923158967864712,5.62785812194502,0.0
ar1_05,5,5,35,980,0.31971522928495233,5.620003484298791,0.0
ar1_05,5,5,36,980,0.2065026764839777,5.690992668295051,0.044923157815727865
ar1_05,5,5,37,980,0.2376472763513151,5.534434336118792,0.0
ar1_05,5,5,38,980,0.25417280429260103,5.793586357966635,0.009974396961230703
ar1_05,5,5,39,980,0.19129512737202692,5.671596788238466,0.007207757638683976
ar1_05,5,5,40,980,0.17282654849153456,5.635947634090614,0.0
ar1_05,5,5,41,980,0.16848509752833074,5.680708308385234,0.0
ar1_05,5,5,42,980,0.25517969573154975,5.7460942031449775,0.0
ar1_05,5,5,43,980,0.1727676360176167,5.630922634958581,0.029212491560175913
ar1_05,5,5,44,980,0.33182446628284623,5.618324129918896,0.025470934226843323
ar1_05,5,5,45,980,0.3015818286948493,5.56887733086152,0.021394097975070192
ar1_05,5,5,46,980,0.34923798095038183,5.605964550018747,0.0
ar1_05,5,5,47,980,0.17856064972194652,5.603860971497994,0.0
ar1_05,5,5,48,980,0.3761426829418584,5.6510406229456915,0.017667608096388676
ar1_05,5,5,49,980,0.32961647509303393,5.518457845141555,0.007428021813139285
ar1_05,5,5,50,980,0.18813446010323887,5.608139285062751,0.0
ar1_05,5,5,51,980,0.28156513273584416,5.824554690837053,0.0
ar1_05,5,5,52,980,0.22526949112117567,5.653397229508588,0.0
ar1_05,5,5,53,980,0.32405169318924365,5.555735491268953,0.013865803985948055
ar1_05,5,5,54,980,0.22155408024438028,5.555689661121492,0.0
ar1_05,5,5,55,980,0.3118840340386724,5.659078605004602,0.0
ar1_05,5,5,56,980,0.3070837358970868,5.589865873015246,0.0
ar1_05,5,5,57,980,0.20492309868526526,5.569210115621754,0.04247629429038202
ar1_05,5,5,58,980,0.28643316468545876,5.6551374650887904,0.06330841768608897
ar1_05,5,5,59,980,0.2287690225780752,5.81876655933437,0.0
ar1_05,5,5,60,980,0.2331906382955964,5.498301746566781,0.02039543530138399
ar1_05,5,5,61,980,0.2115298546154749,5.609932937282176,0.0
ar1_05,5,5,62,980,0.17802763980153102,5.703980843935909,0.0070738621921107026
ar1_05,5,5,63,980,0.20705255296612357,5.503621407343532,0.013702201785456225
ar1_05,5,5,64,980,0.17507525718166939,5.594165414033249,0.0031626721104478506
ar1_05,5,5,65,980,0.24361538099681646,5.763174920293713,0.027601562172663296
ar1_05,5,5,66,980,0.22058968124410416,5.534222213830744,0.03053866230512714
ar1_05,5,5,67,980,0.29224690871262293,5.509920324749577,0.010820842583743495
ar1_05,5,5,68,980,0.21878749065448577,5.6285530724807025,0.0
ar1_05,5,5,69,980,0.2076681724667191,5.3945821868202595,0.004148450182208663
ar1_05,5,5,70,980,0.22993749379441208,5.505402447537131,0.0
ar1_05,5,5,71,980,0.27848798313451706,5.5657146172275,0.0
ar1_05,5,5,72,980,0.2263168146477943,5.8957135550478705,0.012728690453183589
ar1_05,5,5,73,980,0.37549874040195164,5.73214622075112,0.009432250023822863
ar1_05,5,5,74,980,0.2796142217483606,5.677937125906815,0.005267878063781595
ar1_05,5,5,75,980,0.24786124914385965,5.597637498435497,0.018051970772032355
ar1_05,5,5,76,980,0.2957779632954338,5.584007151423091,0.0
ar1_05,5,5,77,980,0.3829995779454327,5.520437991912515,0.033922900115956445
ar1_05,5,5,78,980,0.36054710798298206,5.53193460769914,0.0
ar1_05,5,5,79,980,0.29537937264769454,5.810535505918681,0.023436205267651555
ar1_05,5,5,80,980,0.23467590902793045,5.6614640715162725,0.0
ar1_05,5,5,81,980,0.25729132786480413,5.536860945411571,0.0
ar1_05,5,5,82,980,0.3294147920793895,5.4663653614509995,0.007420673714427561
ar1_05,5,5,83,980,0.21666954378458758,5.575962235597394,0.010445625146018767
ar1_05,5,5,84,980,0.23064750179137317,5.529898450640665,0.019291327313826656
ar1_05,5,5,85,980,0.23467427723711065,5.667672739664258,0.0011184744554491033
ar1_05,5,5,86,980,0.1801356244017338,5.537691173399857,0.044629895399549646
ar1_05,5,5,87,980,0.22242120578229052,5.629157620623217,0.01396090876619338
ar1_05,5,5,88,980,0.22718096090553086,5.617791586674676,0.017715545509310537
ar1_05,5,5,89,980,0.20943194125928066,5.745539551039715,0.0
ar1_05,5,5,90,980,0.20891775153856162,5.508762891017833,0.0
ar1_05,5,5,91,980,0.20496125377809715,5.597102338455203,0.0
ar1_05,5,5,92,980,0.2897232954275317,5.443107462524014,0.03280412618538353
ar1_05,5,5,93,980,0.24190886202679351,5.757478682451197,0.04985054411437728
ar1_05,5,5,94,980,0.19794797693101973,5.610797380882707,0.0
ar1_05,5,5,95,980,0.2706994221146024,5.836095204408283,0.041371509300892395
ar1_05,5,5,96,980,0.25056141705000456,5.628663721545152,0.008970460825109328
ar1_05,5,5,97,980,0.24363330616085843,5.652689118045447,0.0010458090514160467
ar1_05,5,5,98,980,0.29437423379641814,5.588380408527001,0.0
ar1_05,5,5,99,980,0.40134523438448433,5.705150415395799,0.03452649512715711
ar1_05,5,10,0,960,0.26734078218661494,5.5150431919728495,0.024788497444484303
ar1_05,5,10,1,960,0.3128279606677138,5.756159118626715,0.0
ar1_05,5,10,2,960,0.19886816274515962,5.66727908122415,0.0
ar1_05,5,10,3,960,0.1932933546585467,5.764364183542218,0.0405808972115822
ar1_05,5,10,4,960,0.27738403250995614,5.456835570636146,0.030925863569478018
ar1_05,5,10,5,960,0.24937630593886695,5.7754710100941455,0.04591056916544378
ar1_05,5,10,6,960,0.2281360988816692,5.569226928467299,0.04348279739198446
ar1_05,5,10,7,960,0.23064943613980748,5.707515149038096,0.0
ar1_05,5,10,8,960,0.19921519692348255,5.634612219368855,0.03495304616825923
ar1_05,5,10,9,960,0.25030344696593865,5.723644782036072,0.04384313984887678
ar1_05,5,10,10,960,0.3354537943878535,5.48259761620545,0.036697220159095156
ar1_05,5,10,11,960,0.21028315215811944,5.612797872832404,0.0
ar1_05,5,10,12,960,0.27081717884950596,5.649724226228121,0.009939558501933288
ar1_05,5,10,13,960,0.24043721961064168,5.647246839417316,0.004729128536393734
ar1_05,5,10,14,960,0.2457062642817176,5.636271503396986,0.0
ar1_05,5,10,15,960,0.17072401899524792,5.614463979225693,0.0
ar1_05,5,10,16,960,0.21876504059764024,5.5927082145932046,0.0
ar1_05,5,10,17,960,0.20392596373359773,5.517109137835263,0.004515913795859028
ar1_05,5,10,18,960,0.26151509444518695,5.648856181719946,0.0
ar1_05,5,10,19,960,0.21243525944473696,5.4687176558030535,0.0
ar1_05,5,10,20,960,0.2512266801742724,5.552194198377527,0.015336994882420463
ar1_05,5,10,21,960,0.21675703219274478,5.633123552480648,0.0
ar1_05,5,10,22,960,0.15705230986469942,5.657200153307526,0.02049568577789218
ar1_05,5,10,23,960,0.19538641061249873,5.441430366333195,0.029597619213174386
ar1_05,5,10,24,960,0.23753538823357623,5.597624343913584,0.0
ar1_05,5,10,25,960,0.27490480970009834,5.613466201231506,0.004369868046567582
ar1_05,5,10,26,960,0.2752999677776309,5.521353958784249,0.018695634117314786
ar1_05,5,10,27,960,0.2926089525077771,5.640694864021923,0.0
ar1_05,5,10,28,960,0.14106009851181422,5.505580928074248,0.009834916431662233
ar1_05,5,10,29,960,0.19549740813881478,5.463334539741515,0.024033497287565098
ar1_05,5,10,30,960,0.2584014555730745,5.6265716141934545,0.0
ar1_05,5,10,31,960,0.1882446732161771,5.619671129125156,0.024084060743547298
ar1_05,5,10,32,960,0.25163161414385105,5.543710257428429,0.00804791292262097
ar1_05,5,10,33,960,0.3666700548490871,5.689626673456712,0.0
ar1_05,5,10,34,960,0.29950854220390877,5.675723671282518,0.0
ar1_05,5,10,35,960,0.3144031708777959,5.626480493293688,0.0
ar1_05,5,10,36,960,0.207522490817861,5.761220874791413,0.03684786753199587
ar1_05,5,10,37,960,0.23720685121338292,5.537488597563301,0.0
ar1_05,5,10,38,960,0.2736976041174799,5.712795446996326,0.009589624297841048
